key_size,outsize,internal_threads,external_threads,implementation,fanout,time
2834352,104857600,1,7,aesni,3,99.81
2834352,1073741824,1,7,aesni,3,1094.37
2834352,1073741824,1,7,aesni,3,894.84
2834352,1073741824,1,7,aesni,3,885.73
2834352,1073741824,1,7,aesni,3,901.13
2834352,1073741824,1,7,aesni,3,893.53
2834352,10737418240,1,7,aesni,3,10874.88
2834352,10737418240,1,7,aesni,3,8978.32
2834352,10737418240,1,7,aesni,3,9014.11
2834352,10737418240,1,7,aesni,3,8945.60
2834352,10737418240,1,7,aesni,3,8951.01
2834352,107374182400,1,7,aesni,3,102526.43
2834352,107374182400,1,7,aesni,3,102493.77
2834352,107374182400,1,7,aesni,3,102267.83
2834352,107374182400,1,7,aesni,3,102253.66
2834352,107374182400,1,7,aesni,3,102531.04
2834352,1048576,1,8,aesni,3,17.03
2834352,1048576,1,8,aesni,3,16.76
2834352,1048576,1,8,aesni,3,16.80
2834352,1048576,1,8,aesni,3,17.05
2834352,1048576,1,8,aesni,3,16.93
2834352,10485760,1,8,aesni,3,16.84
2834352,10485760,1,8,aesni,3,18.79
2834352,10485760,1,8,aesni,3,16.88
2834352,10485760,1,8,aesni,3,18.55
2834352,10485760,1,8,aesni,3,19.28
2834352,104857600,1,8,aesni,3,102.32
2834352,104857600,1,8,aesni,3,87.10
2834352,104857600,1,8,aesni,3,87.10
2834352,104857600,1,8,aesni,3,87.02
2834352,104857600,1,8,aesni,3,86.73
2834352,1073741824,1,8,aesni,3,997.50
2834352,1073741824,1,8,aesni,3,800.47
2834352,1073741824,1,8,aesni,3,813.13
2834352,1073741824,1,8,aesni,3,810.06
2834352,1073741824,1,8,aesni,3,803.73
2834352,10737418240,1,8,aesni,3,9842.26
2834352,10737418240,1,8,aesni,3,7880.52
2834352,10737418240,1,8,aesni,3,7900.92
2834352,10737418240,1,8,aesni,3,7861.06
2834352,10737418240,1,8,aesni,3,7899.39
2834352,107374182400,1,8,aesni,3,90415.39
2834352,107374182400,1,8,aesni,3,90535.14
2834352,107374182400,1,8,aesni,3,90567.29
2834352,107374182400,1,8,aesni,3,90552.17
2834352,107374182400,1,8,aesni,3,90492.78
8503056,1048576,1,1,aesni,3,54.64
8503056,1048576,1,1,aesni,3,52.70
8503056,1048576,1,1,aesni,3,51.91
8503056,1048576,1,1,aesni,3,51.90
8503056,1048576,1,1,aesni,3,51.83
8503056,10485760,1,1,aesni,3,104.90
8503056,10485760,1,1,aesni,3,103.78
8503056,10485760,1,1,aesni,3,103.63
8503056,10485760,1,1,aesni,3,103.65
8503056,10485760,1,1,aesni,3,103.63
8503056,104857600,1,1,aesni,3,696.51
8503056,104857600,1,1,aesni,3,673.07
8503056,104857600,1,1,aesni,3,675.36
8503056,104857600,1,1,aesni,3,686.05
8503056,104857600,1,1,aesni,3,683.71
8503056,1073741824,1,1,aesni,3,6876.06
8503056,1073741824,1,1,aesni,3,6629.60
8503056,1073741824,1,1,aesni,3,6605.76
8503056,1073741824,1,1,aesni,3,6655.28
8503056,1073741824,1,1,aesni,3,6790.56
8503056,10737418240,1,1,aesni,3,69802.96
8503056,10737418240,1,1,aesni,3,67974.21
8503056,10737418240,1,1,aesni,3,67995.23
8503056,10737418240,1,1,aesni,3,68093.28
8503056,10737418240,1,1,aesni,3,67965.83
8503056,107374182400,1,1,aesni,3,654377.59
8503056,107374182400,1,1,aesni,3,660984.90
8503056,107374182400,1,1,aesni,3,659449.01
8503056,107374182400,1,1,aesni,3,653218.73
8503056,107374182400,1,1,aesni,3,657712.60
8503056,1048576,1,2,aesni,3,53.79
8503056,1048576,1,2,aesni,3,52.51
8503056,1048576,1,2,aesni,3,52.43
8503056,1048576,1,2,aesni,3,60.33
8503056,1048576,1,2,aesni,3,57.66
8503056,10485760,1,2,aesni,3,56.41
8503056,10485760,1,2,aesni,3,60.43
8503056,10485760,1,2,aesni,3,60.38
8503056,10485760,1,2,aesni,3,59.71
8503056,10485760,1,2,aesni,3,57.53
8503056,104857600,1,2,aesni,3,417.84
8503056,104857600,1,2,aesni,3,385.56
8503056,104857600,1,2,aesni,3,378.80
8503056,104857600,1,2,aesni,3,379.50
8503056,104857600,1,2,aesni,3,381.13
8503056,1073741824,1,2,aesni,3,3756.78
8503056,1073741824,1,2,aesni,3,3401.26
8503056,1073741824,1,2,aesni,3,3397.50
8503056,1073741824,1,2,aesni,3,3457.50
8503056,1073741824,1,2,aesni,3,3382.75
8503056,10737418240,1,2,aesni,3,37230.90
8503056,10737418240,1,2,aesni,3,33882.72
8503056,10737418240,1,2,aesni,3,34024.89
8503056,10737418240,1,2,aesni,3,34020.60
8503056,10737418240,1,2,aesni,3,33947.20
8503056,107374182400,1,2,aesni,3,359984.61
8503056,107374182400,1,2,aesni,3,363710.46
8503056,107374182400,1,2,aesni,3,359502.10
8503056,107374182400,1,2,aesni,3,359758.52
8503056,107374182400,1,2,aesni,3,358934.12
8503056,1048576,1,3,aesni,3,55.04
8503056,1048576,1,3,aesni,3,55.95
8503056,1048576,1,3,aesni,3,55.02
8503056,1048576,1,3,aesni,3,54.29
8503056,1048576,1,3,aesni,3,54.16
8503056,10485760,1,3,aesni,3,54.90
8503056,10485760,1,3,aesni,3,60.49
8503056,10485760,1,3,aesni,3,55.81
8503056,10485760,1,3,aesni,3,59.74
8503056,10485760,1,3,aesni,3,60.32
8503056,104857600,1,3,aesni,3,301.61
8503056,104857600,1,3,aesni,3,276.10
8503056,104857600,1,3,aesni,3,275.99
8503056,104857600,1,3,aesni,3,265.31
8503056,104857600,1,3,aesni,3,274.27
8503056,1073741824,1,3,aesni,3,2579.60
8503056,1073741824,1,3,aesni,3,2327.04
